,precision,recall,f1-score,support
activate_my_card,0.37777777777777777,0.85,0.523076923076923,40.0
age_limit,0.8695652173913043,1.0,0.9302325581395349,40.0
apple_pay_or_google_pay,0.8974358974358975,0.875,0.8860759493670887,40.0
atm_support,0.7659574468085106,0.9,0.8275862068965516,40.0
automatic_top_up,0.8333333333333334,0.875,0.8536585365853658,40.0
balance_not_updated_after_bank_transfer,0.45614035087719296,0.65,0.5360824742268041,40.0
balance_not_updated_after_cheque_or_cash_deposit,0.5,0.675,0.574468085106383,40.0
beneficiary_not_allowed,0.66,0.825,0.7333333333333334,40.0
cancel_transfer,0.5737704918032787,0.875,0.693069306930693,40.0
card_about_to_expire,0.6964285714285714,0.975,0.8125,40.0
card_acceptance,0.7435897435897436,0.725,0.7341772151898733,40.0
card_arrival,0.5853658536585366,0.6,0.5925925925925926,40.0
card_delivery_estimate,0.7368421052631579,0.7,0.717948717948718,40.0
card_linking,0.543859649122807,0.775,0.6391752577319588,40.0
card_not_working,0.4444444444444444,0.6,0.5106382978723405,40.0
card_payment_fee_charged,0.6,0.9,0.7200000000000001,40.0
card_payment_not_recognised,0.47058823529411764,0.8,0.5925925925925927,40.0
card_payment_wrong_exchange_rate,0.7916666666666666,0.95,0.8636363636363635,40.0
card_swallowed,0.8529411764705882,0.725,0.7837837837837837,40.0
cash_withdrawal_charge,0.7631578947368421,0.725,0.7435897435897436,40.0
cash_withdrawal_not_recognised,0.6052631578947368,0.575,0.5897435897435896,40.0
change_pin,0.7380952380952381,0.775,0.7560975609756099,40.0
compromised_card,0.7741935483870968,0.6,0.676056338028169,40.0
contactless_not_working,0.9411764705882353,0.4,0.5614035087719298,40.0
country_support,0.8571428571428571,0.9,0.8780487804878048,40.0
declined_card_payment,0.5,0.775,0.607843137254902,40.0
declined_cash_withdrawal,0.673469387755102,0.825,0.7415730337078652,40.0
declined_transfer,0.5945945945945946,0.55,0.5714285714285715,40.0
direct_debit_payment_not_recognised,0.8055555555555556,0.725,0.7631578947368423,40.0
disposable_card_limits,0.7391304347826086,0.85,0.7906976744186046,40.0
edit_personal_details,0.9210526315789473,0.875,0.8974358974358975,40.0
exchange_charge,0.66,0.825,0.7333333333333334,40.0
exchange_rate,0.8372093023255814,0.9,0.8674698795180723,40.0
exchange_via_app,0.8235294117647058,0.7,0.7567567567567567,40.0
extra_charge_on_statement,0.9411764705882353,0.8,0.8648648648648648,40.0
failed_transfer,0.7096774193548387,0.55,0.619718309859155,40.0
fiat_currency_support,0.8648648648648649,0.8,0.8311688311688312,40.0
get_disposable_virtual_card,0.7878787878787878,0.65,0.7123287671232875,40.0
get_physical_card,0.7272727272727273,0.6,0.6575342465753425,40.0
getting_spare_card,0.7045454545454546,0.775,0.7380952380952381,40.0
getting_virtual_card,0.9142857142857143,0.8,0.8533333333333333,40.0
lost_or_stolen_card,0.875,0.525,0.6562500000000001,40.0
lost_or_stolen_phone,0.918918918918919,0.85,0.8831168831168831,40.0
order_physical_card,0.6764705882352942,0.575,0.6216216216216216,40.0
passcode_forgotten,0.8571428571428571,0.6,0.7058823529411764,40.0
pending_card_payment,0.5714285714285714,0.6,0.5853658536585366,40.0
pending_cash_withdrawal,0.6428571428571429,0.675,0.6585365853658537,40.0
pending_top_up,0.75,0.525,0.6176470588235295,40.0
pending_transfer,0.5882352941176471,0.5,0.5405405405405405,40.0
pin_blocked,0.896551724137931,0.65,0.7536231884057972,40.0
receiving_money,0.9722222222222222,0.875,0.9210526315789473,40.0
Refund_not_showing_up,0.9696969696969697,0.8,0.8767123287671234,40.0
request_refund,0.8378378378378378,0.775,0.8051948051948051,40.0
reverted_card_payment?,0.6666666666666666,0.5,0.5714285714285715,40.0
supported_cards_and_currencies,0.896551724137931,0.65,0.7536231884057972,40.0
terminate_account,0.9230769230769231,0.9,0.9113924050632911,40.0
top_up_by_bank_transfer_charge,0.717948717948718,0.7,0.708860759493671,40.0
top_up_by_card_charge,0.8571428571428571,0.75,0.7999999999999999,40.0
top_up_by_cash_or_cheque,0.8787878787878788,0.725,0.7945205479452054,40.0
top_up_failed,0.725,0.725,0.7250000000000001,40.0
top_up_limits,0.9512195121951219,0.975,0.9629629629629629,40.0
top_up_reverted,0.8055555555555556,0.725,0.7631578947368423,40.0
topping_up_by_card,0.8235294117647058,0.7,0.7567567567567567,40.0
transaction_charged_twice,0.8484848484848485,0.7,0.7671232876712328,40.0
transfer_fee_charged,0.7333333333333333,0.55,0.6285714285714286,40.0
transfer_into_account,0.7941176470588235,0.675,0.7297297297297296,40.0
transfer_not_received_by_recipient,0.7096774193548387,0.55,0.619718309859155,40.0
transfer_timing,0.825,0.825,0.825,40.0
unable_to_verify_identity,0.8421052631578947,0.8,0.8205128205128205,40.0
verify_my_identity,0.8,0.8,0.8000000000000002,40.0
verify_source_of_funds,0.926829268292683,0.95,0.9382716049382716,40.0
verify_top_up,0.9487179487179487,0.925,0.9367088607594937,40.0
virtual_card_not_working,0.9090909090909091,0.5,0.6451612903225806,40.0
visa_or_mastercard,0.96875,0.775,0.8611111111111113,40.0
why_verify_identity,0.8,0.8,0.8000000000000002,40.0
wrong_amount_of_cash_received,0.9166666666666666,0.825,0.8684210526315789,40.0
wrong_exchange_rate_for_cash_withdrawal,0.9696969696969697,0.8,0.8767123287671234,40.0
accuracy,0.7405844155844156,0.7405844155844156,0.7405844155844156,0.7405844155844156
macro avg,0.7672375393907184,0.7405844155844156,0.7432025486740401,3080.0
weighted avg,0.7672375393907186,0.7405844155844156,0.74320254867404,3080.0
