,precision,recall,f1-score,support
exchange_charge,0.660377358490566,0.875,0.7526881720430108,40.0
exchange_rate,0.8181818181818182,0.9,0.8571428571428572,40.0
exchange_via_app,0.8529411764705882,0.725,0.7837837837837837,40.0
extra_charge_on_statement,0.9411764705882353,0.8,0.8648648648648648,40.0
failed_transfer,0.6896551724137931,0.5,0.5797101449275363,40.0
fiat_currency_support,0.9666666666666667,0.725,0.8285714285714285,40.0
get_disposable_virtual_card,0.7777777777777778,0.7,0.7368421052631577,40.0
get_physical_card,0.6578947368421053,0.625,0.6410256410256411,40.0
getting_spare_card,0.6666666666666666,0.75,0.7058823529411765,40.0
getting_virtual_card,0.8888888888888888,0.8,0.8421052631578948,40.0
lost_or_stolen_card,0.8214285714285714,0.575,0.676470588235294,40.0
lost_or_stolen_phone,0.9210526315789473,0.875,0.8974358974358975,40.0
order_physical_card,0.6857142857142857,0.6,0.64,40.0
passcode_forgotten,0.8888888888888888,0.6,0.7164179104477612,40.0
pending_card_payment,0.5121951219512195,0.525,0.5185185185185186,40.0
pending_cash_withdrawal,0.5238095238095238,0.55,0.5365853658536585,40.0
pending_top_up,0.6470588235294118,0.55,0.5945945945945946,40.0
pending_transfer,0.6071428571428571,0.425,0.5,40.0
pin_blocked,0.9629629629629629,0.65,0.7761194029850746,40.0
receiving_money,0.9722222222222222,0.875,0.9210526315789473,40.0
Refund_not_showing_up,0.9696969696969697,0.8,0.8767123287671234,40.0
request_refund,0.8333333333333334,0.75,0.7894736842105262,40.0
reverted_card_payment?,0.6333333333333333,0.475,0.5428571428571427,40.0
supported_cards_and_currencies,0.8,0.7,0.7466666666666666,40.0
terminate_account,0.9444444444444444,0.85,0.8947368421052632,40.0
top_up_by_bank_transfer_charge,0.7428571428571429,0.65,0.6933333333333334,40.0
top_up_by_card_charge,0.8823529411764706,0.75,0.8108108108108107,40.0
top_up_by_cash_or_cheque,0.8666666666666667,0.65,0.7428571428571429,40.0
top_up_failed,0.7941176470588235,0.675,0.7297297297297296,40.0
top_up_limits,0.9047619047619048,0.95,0.9268292682926829,40.0
top_up_reverted,0.8333333333333334,0.75,0.7894736842105262,40.0
topping_up_by_card,0.8666666666666667,0.65,0.7428571428571429,40.0
transaction_charged_twice,0.90625,0.725,0.8055555555555555,40.0
transfer_fee_charged,0.7586206896551724,0.55,0.6376811594202898,40.0
transfer_into_account,0.7666666666666667,0.575,0.6571428571428571,40.0
transfer_not_received_by_recipient,0.75,0.6,0.6666666666666665,40.0
transfer_timing,0.8048780487804879,0.825,0.8148148148148149,40.0
unable_to_verify_identity,0.8571428571428571,0.75,0.7999999999999999,40.0
verify_my_identity,0.7941176470588235,0.675,0.7297297297297296,40.0
verify_source_of_funds,0.9069767441860465,0.975,0.9397590361445783,40.0
verify_top_up,0.9473684210526315,0.9,0.9230769230769231,40.0
virtual_card_not_working,0.9130434782608695,0.525,0.6666666666666667,40.0
visa_or_mastercard,0.96875,0.775,0.8611111111111113,40.0
why_verify_identity,0.7804878048780488,0.8,0.7901234567901235,40.0
wrong_amount_of_cash_received,0.9393939393939394,0.775,0.8493150684931509,40.0
wrong_exchange_rate_for_cash_withdrawal,0.9444444444444444,0.85,0.8947368421052632,40.0
accuracy,0.7350649350649351,0.7350649350649351,0.7350649350649351,0.7350649350649351
macro avg,0.7613412199202356,0.735064935064935,0.7375348762253345,3080.0
weighted avg,0.7613412199202357,0.7350649350649351,0.7375348762253344,3080.0
