,precision,recall,f1-score,support
activate_my_card,0.95,0.95,0.9500000000000001,40.0
age_limit,1.0,1.0,1.0,40.0
apple_pay_or_google_pay,1.0,1.0,1.0,40.0
atm_support,0.9302325581395349,1.0,0.963855421686747,40.0
automatic_top_up,0.975,0.975,0.975,40.0
balance_not_updated_after_bank_transfer,0.6382978723404256,0.75,0.6896551724137931,40.0
balance_not_updated_after_cheque_or_cash_deposit,0.8409090909090909,0.925,0.8809523809523809,40.0
beneficiary_not_allowed,0.8181818181818182,0.9,0.8571428571428572,40.0
cancel_transfer,0.9523809523809523,1.0,0.975609756097561,40.0
card_about_to_expire,0.9523809523809523,1.0,0.975609756097561,40.0
card_acceptance,0.9736842105263158,0.925,0.9487179487179489,40.0
card_arrival,0.782608695652174,0.9,0.8372093023255814,40.0
card_delivery_estimate,0.8918918918918919,0.825,0.8571428571428571,40.0
card_linking,0.9069767441860465,0.975,0.9397590361445783,40.0
card_not_working,0.6923076923076923,0.9,0.7826086956521738,40.0
card_payment_fee_charged,0.8222222222222222,0.925,0.8705882352941177,40.0
card_payment_not_recognised,0.6976744186046512,0.75,0.7228915662650603,40.0
card_payment_wrong_exchange_rate,0.8444444444444444,0.95,0.8941176470588236,40.0
card_swallowed,0.9444444444444444,0.85,0.8947368421052632,40.0
cash_withdrawal_charge,0.8444444444444444,0.95,0.8941176470588236,40.0
cash_withdrawal_not_recognised,0.7090909090909091,0.975,0.8210526315789474,40.0
change_pin,0.8297872340425532,0.975,0.896551724137931,40.0
compromised_card,0.8823529411764706,0.75,0.8108108108108107,40.0
contactless_not_working,1.0,0.85,0.9189189189189189,40.0
country_support,0.9523809523809523,1.0,0.975609756097561,40.0
declined_card_payment,0.7755102040816326,0.95,0.8539325842696629,40.0
declined_cash_withdrawal,0.9487179487179487,0.925,0.9367088607594937,40.0
declined_transfer,0.8571428571428571,0.75,0.7999999999999999,40.0
direct_debit_payment_not_recognised,0.8333333333333334,0.75,0.7894736842105262,40.0
disposable_card_limits,0.9487179487179487,0.925,0.9367088607594937,40.0
edit_personal_details,0.975,0.975,0.975,40.0
exchange_charge,0.9473684210526315,0.9,0.9230769230769231,40.0
exchange_rate,0.9047619047619048,0.95,0.9268292682926829,40.0
exchange_via_app,0.8604651162790697,0.925,0.891566265060241,40.0
extra_charge_on_statement,0.9444444444444444,0.85,0.8947368421052632,40.0
failed_transfer,0.7659574468085106,0.9,0.8275862068965516,40.0
fiat_currency_support,0.8888888888888888,0.8,0.8421052631578948,40.0
get_disposable_virtual_card,0.7708333333333334,0.925,0.840909090909091,40.0
get_physical_card,0.9722222222222222,0.875,0.9210526315789473,40.0
getting_spare_card,0.9512195121951219,0.975,0.9629629629629629,40.0
getting_virtual_card,0.9722222222222222,0.875,0.9210526315789473,40.0
lost_or_stolen_card,0.8888888888888888,0.8,0.8421052631578948,40.0
lost_or_stolen_phone,0.9512195121951219,0.975,0.9629629629629629,40.0
order_physical_card,0.9459459459459459,0.875,0.9090909090909091,40.0
passcode_forgotten,0.975,0.975,0.975,40.0
pending_card_payment,0.8444444444444444,0.95,0.8941176470588236,40.0
pending_cash_withdrawal,0.9705882352941176,0.825,0.8918918918918919,40.0
pending_top_up,0.8333333333333334,0.875,0.8536585365853658,40.0
pending_transfer,0.7894736842105263,0.75,0.7692307692307692,40.0
pin_blocked,0.9411764705882353,0.8,0.8648648648648648,40.0
receiving_money,0.9230769230769231,0.9,0.9113924050632911,40.0
Refund_not_showing_up,0.9523809523809523,1.0,0.975609756097561,40.0
request_refund,0.9736842105263158,0.925,0.9487179487179489,40.0
reverted_card_payment?,0.925,0.925,0.925,40.0
supported_cards_and_currencies,0.8333333333333334,0.875,0.8536585365853658,40.0
terminate_account,1.0,1.0,1.0,40.0
top_up_by_bank_transfer_charge,0.7916666666666666,0.95,0.8636363636363635,40.0
top_up_by_card_charge,0.9736842105263158,0.925,0.9487179487179489,40.0
top_up_by_cash_or_cheque,0.8947368421052632,0.85,0.8717948717948718,40.0
top_up_failed,0.7727272727272727,0.85,0.8095238095238095,40.0
top_up_limits,0.9743589743589743,0.95,0.9620253164556962,40.0
top_up_reverted,0.9166666666666666,0.825,0.8684210526315789,40.0
topping_up_by_card,0.9354838709677419,0.725,0.8169014084507041,40.0
transaction_charged_twice,0.9736842105263158,0.925,0.9487179487179489,40.0
transfer_fee_charged,0.9117647058823529,0.775,0.8378378378378379,40.0
transfer_into_account,0.967741935483871,0.75,0.8450704225352113,40.0
transfer_not_received_by_recipient,0.8387096774193549,0.65,0.7323943661971831,40.0
transfer_timing,0.918918918918919,0.85,0.8831168831168831,40.0
unable_to_verify_identity,0.8809523809523809,0.925,0.9024390243902439,40.0
verify_my_identity,0.8222222222222222,0.925,0.8705882352941177,40.0
verify_source_of_funds,1.0,1.0,1.0,40.0
verify_top_up,1.0,1.0,1.0,40.0
virtual_card_not_working,1.0,0.9,0.9473684210526316,40.0
visa_or_mastercard,1.0,0.925,0.961038961038961,40.0
why_verify_identity,1.0,0.825,0.9041095890410958,40.0
wrong_amount_of_cash_received,0.9428571428571428,0.825,0.88,40.0
wrong_exchange_rate_for_cash_withdrawal,0.9705882352941176,0.825,0.8918918918918919,40.0
accuracy,0.8944805194805194,0.8944805194805194,0.8944805194805194,0.8944805194805194
macro avg,0.9010754566460228,0.8944805194805194,0.8947955439344364,3080.0
weighted avg,0.9010754566460232,0.8944805194805194,0.8947955439344365,3080.0
