,precision,recall,f1-score,support
activate_my_card,0.3894736842105263,0.925,0.548148148148148,40.0
age_limit,0.8604651162790697,0.925,0.891566265060241,40.0
apple_pay_or_google_pay,0.9069767441860465,0.975,0.9397590361445783,40.0
atm_support,0.8571428571428571,0.9,0.8780487804878048,40.0
automatic_top_up,0.8571428571428571,0.9,0.8780487804878048,40.0
balance_not_updated_after_bank_transfer,0.42105263157894735,0.6,0.4948453608247421,40.0
balance_not_updated_after_cheque_or_cash_deposit,0.5769230769230769,0.75,0.6521739130434783,40.0
beneficiary_not_allowed,0.6458333333333334,0.775,0.7045454545454546,40.0
cancel_transfer,0.75,0.975,0.8478260869565216,40.0
card_about_to_expire,0.6666666666666666,0.95,0.7835051546391752,40.0
card_acceptance,0.8611111111111112,0.775,0.8157894736842106,40.0
card_arrival,0.5882352941176471,0.75,0.6593406593406592,40.0
card_delivery_estimate,0.8421052631578947,0.8,0.8205128205128205,40.0
card_linking,0.6037735849056604,0.8,0.6881720430107526,40.0
card_not_working,0.4142857142857143,0.725,0.5272727272727273,40.0
card_payment_fee_charged,0.7083333333333334,0.85,0.7727272727272727,40.0
card_payment_not_recognised,0.5882352941176471,0.75,0.6593406593406592,40.0
card_payment_wrong_exchange_rate,0.75,0.9,0.8181818181818182,40.0
card_swallowed,0.8857142857142857,0.775,0.8266666666666667,40.0
cash_withdrawal_charge,0.7948717948717948,0.775,0.7848101265822786,40.0
cash_withdrawal_not_recognised,0.6578947368421053,0.625,0.6410256410256411,40.0
change_pin,0.8285714285714286,0.725,0.7733333333333333,40.0
compromised_card,0.8888888888888888,0.8,0.8421052631578948,40.0
contactless_not_working,0.9333333333333333,0.35,0.5090909090909091,40.0
country_support,0.8409090909090909,0.925,0.8809523809523809,40.0
declined_card_payment,0.5294117647058824,0.9,0.6666666666666667,40.0
declined_cash_withdrawal,0.7857142857142857,0.825,0.8048780487804876,40.0
declined_transfer,0.7142857142857143,0.625,0.6666666666666666,40.0
direct_debit_payment_not_recognised,0.675,0.675,0.675,40.0
disposable_card_limits,0.7727272727272727,0.85,0.8095238095238095,40.0
edit_personal_details,0.8780487804878049,0.9,0.888888888888889,40.0
exchange_charge,0.7727272727272727,0.85,0.8095238095238095,40.0
exchange_rate,0.8974358974358975,0.875,0.8860759493670887,40.0
exchange_via_app,0.875,0.875,0.875,40.0
extra_charge_on_statement,0.8333333333333334,0.75,0.7894736842105262,40.0
failed_transfer,0.7037037037037037,0.475,0.5671641791044776,40.0
fiat_currency_support,0.8918918918918919,0.825,0.8571428571428571,40.0
get_disposable_virtual_card,0.6,0.75,0.6666666666666665,40.0
get_physical_card,0.6410256410256411,0.625,0.6329113924050633,40.0
getting_spare_card,0.8529411764705882,0.725,0.7837837837837837,40.0
getting_virtual_card,0.7241379310344828,0.525,0.6086956521739131,40.0
lost_or_stolen_card,0.8,0.7,0.7466666666666666,40.0
lost_or_stolen_phone,0.9459459459459459,0.875,0.9090909090909091,40.0
order_physical_card,0.627906976744186,0.675,0.6506024096385542,40.0
passcode_forgotten,0.9459459459459459,0.875,0.9090909090909091,40.0
pending_card_payment,0.6904761904761905,0.725,0.7073170731707318,40.0
pending_cash_withdrawal,0.8484848484848485,0.7,0.7671232876712328,40.0
pending_top_up,0.7407407407407407,0.5,0.5970149253731343,40.0
pending_transfer,0.6129032258064516,0.475,0.5352112676056339,40.0
pin_blocked,0.9230769230769231,0.6,0.7272727272727274,40.0
receiving_money,0.9444444444444444,0.85,0.8947368421052632,40.0
Refund_not_showing_up,0.8292682926829268,0.85,0.8395061728395061,40.0
request_refund,0.8717948717948718,0.85,0.8607594936708861,40.0
reverted_card_payment?,0.8064516129032258,0.625,0.7042253521126761,40.0
supported_cards_and_currencies,0.8648648648648649,0.8,0.8311688311688312,40.0
terminate_account,0.8974358974358975,0.875,0.8860759493670887,40.0
top_up_by_bank_transfer_charge,0.8709677419354839,0.675,0.7605633802816901,40.0
top_up_by_card_charge,0.875,0.875,0.875,40.0
top_up_by_cash_or_cheque,0.8484848484848485,0.7,0.7671232876712328,40.0
top_up_failed,0.5714285714285714,0.7,0.6292134831460674,40.0
top_up_limits,0.8947368421052632,0.85,0.8717948717948718,40.0
top_up_reverted,0.8260869565217391,0.475,0.6031746031746033,40.0
topping_up_by_card,0.7878787878787878,0.65,0.7123287671232875,40.0
transaction_charged_twice,0.9090909090909091,0.75,0.821917808219178,40.0
transfer_fee_charged,0.9032258064516129,0.7,0.7887323943661972,40.0
transfer_into_account,0.7435897435897436,0.725,0.7341772151898733,40.0
transfer_not_received_by_recipient,0.9230769230769231,0.6,0.7272727272727274,40.0
transfer_timing,0.7674418604651163,0.825,0.7951807228915662,40.0
unable_to_verify_identity,0.8717948717948718,0.85,0.8607594936708861,40.0
verify_my_identity,0.8333333333333334,0.875,0.8536585365853658,40.0
verify_source_of_funds,0.95,0.95,0.9500000000000001,40.0
verify_top_up,0.9459459459459459,0.875,0.9090909090909091,40.0
virtual_card_not_working,0.8571428571428571,0.45,0.5901639344262294,40.0
visa_or_mastercard,0.96875,0.775,0.8611111111111113,40.0
why_verify_identity,0.9117647058823529,0.775,0.8378378378378379,40.0
wrong_amount_of_cash_received,0.918918918918919,0.85,0.8831168831168831,40.0
wrong_exchange_rate_for_cash_withdrawal,0.84375,0.675,0.75,40.0
accuracy,0.7613636363636364,0.7613636363636364,0.7613636363636364,0.7613636363636364
macro avg,0.7874996778254784,0.7613636363636362,0.7632978131680254,3080.0
weighted avg,0.7874996778254783,0.7613636363636364,0.7632978131680253,3080.0
