,precision,recall,f1-score,support
activate_my_card,0.47297297297297297,0.875,0.6140350877192983,40.0
age_limit,0.9285714285714286,0.975,0.951219512195122,40.0
apple_pay_or_google_pay,0.8,0.9,0.8470588235294118,40.0
atm_support,0.8409090909090909,0.925,0.8809523809523809,40.0
automatic_top_up,0.6862745098039216,0.875,0.7692307692307692,40.0
balance_not_updated_after_bank_transfer,0.3968253968253968,0.625,0.4854368932038835,40.0
balance_not_updated_after_cheque_or_cash_deposit,0.6363636363636364,0.7,0.6666666666666666,40.0
beneficiary_not_allowed,0.6808510638297872,0.8,0.7356321839080461,40.0
cancel_transfer,0.6607142857142857,0.925,0.7708333333333333,40.0
card_about_to_expire,0.6842105263157895,0.975,0.8041237113402062,40.0
card_acceptance,0.7441860465116279,0.8,0.7710843373493975,40.0
card_arrival,0.5714285714285714,0.7,0.6292134831460674,40.0
card_delivery_estimate,0.7631578947368421,0.725,0.7435897435897436,40.0
card_linking,0.6808510638297872,0.8,0.7356321839080461,40.0
card_not_working,0.40625,0.65,0.5000000000000001,40.0
card_payment_fee_charged,0.5789473684210527,0.825,0.6804123711340206,40.0
card_payment_not_recognised,0.4492753623188406,0.775,0.5688073394495413,40.0
card_payment_wrong_exchange_rate,0.7307692307692307,0.95,0.8260869565217392,40.0
card_swallowed,0.725,0.725,0.7250000000000001,40.0
cash_withdrawal_charge,0.5957446808510638,0.7,0.6436781609195402,40.0
cash_withdrawal_not_recognised,0.42105263157894735,0.6,0.4948453608247421,40.0
change_pin,0.725,0.725,0.7250000000000001,40.0
compromised_card,0.6388888888888888,0.575,0.6052631578947367,40.0
contactless_not_working,0.8095238095238095,0.425,0.5573770491803278,40.0
country_support,0.9459459459459459,0.875,0.9090909090909091,40.0
declined_card_payment,0.5230769230769231,0.85,0.6476190476190476,40.0
declined_cash_withdrawal,0.7333333333333333,0.825,0.776470588235294,40.0
declined_transfer,0.7096774193548387,0.55,0.619718309859155,40.0
direct_debit_payment_not_recognised,0.6785714285714286,0.475,0.5588235294117648,40.0
disposable_card_limits,0.7446808510638298,0.875,0.8045977011494252,40.0
edit_personal_details,0.8648648648648649,0.8,0.8311688311688312,40.0
exchange_charge,0.7954545454545454,0.875,0.8333333333333334,40.0
exchange_rate,0.8181818181818182,0.9,0.8571428571428572,40.0
exchange_via_app,0.7441860465116279,0.8,0.7710843373493975,40.0
extra_charge_on_statement,0.8235294117647058,0.7,0.7567567567567567,40.0
failed_transfer,0.6896551724137931,0.5,0.5797101449275363,40.0
fiat_currency_support,0.8,0.7,0.7466666666666666,40.0
get_disposable_virtual_card,0.559322033898305,0.825,0.6666666666666665,40.0
get_physical_card,0.6756756756756757,0.625,0.6493506493506493,40.0
getting_spare_card,0.6382978723404256,0.75,0.6896551724137931,40.0
getting_virtual_card,0.7407407407407407,0.5,0.5970149253731343,40.0
lost_or_stolen_card,0.6785714285714286,0.475,0.5588235294117648,40.0
lost_or_stolen_phone,0.8,0.8,0.8000000000000002,40.0
order_physical_card,0.7692307692307693,0.5,0.6060606060606061,40.0
passcode_forgotten,0.8235294117647058,0.7,0.7567567567567567,40.0
pending_card_payment,0.6170212765957447,0.725,0.6666666666666666,40.0
pending_cash_withdrawal,0.75,0.675,0.7105263157894738,40.0
pending_top_up,0.5833333333333334,0.7,0.6363636363636365,40.0
pending_transfer,0.6486486486486487,0.6,0.6233766233766234,40.0
pin_blocked,0.8076923076923077,0.525,0.6363636363636364,40.0
receiving_money,0.9166666666666666,0.825,0.8684210526315789,40.0
Refund_not_showing_up,0.8055555555555556,0.725,0.7631578947368423,40.0
request_refund,0.8611111111111112,0.775,0.8157894736842106,40.0
reverted_card_payment?,0.5945945945945946,0.55,0.5714285714285715,40.0
supported_cards_and_currencies,0.8205128205128205,0.8,0.810126582278481,40.0
terminate_account,0.9444444444444444,0.85,0.8947368421052632,40.0
top_up_by_bank_transfer_charge,0.7692307692307693,0.75,0.7594936708860761,40.0
top_up_by_card_charge,0.90625,0.725,0.8055555555555555,40.0
top_up_by_cash_or_cheque,0.7317073170731707,0.75,0.7407407407407408,40.0
top_up_failed,0.6829268292682927,0.7,0.6913580246913581,40.0
top_up_limits,0.9411764705882353,0.8,0.8648648648648648,40.0
top_up_reverted,0.9090909090909091,0.5,0.6451612903225806,40.0
topping_up_by_card,0.8387096774193549,0.65,0.7323943661971831,40.0
transaction_charged_twice,0.8620689655172413,0.625,0.7246376811594203,40.0
transfer_fee_charged,0.9090909090909091,0.5,0.6451612903225806,40.0
transfer_into_account,0.8,0.6,0.6857142857142857,40.0
transfer_not_received_by_recipient,0.7307692307692307,0.475,0.5757575757575758,40.0
