,precision,recall,f1-score,support
activate_my_card,0.4024390243902439,0.825,0.540983606557377,40.0
age_limit,0.95,0.95,0.9500000000000001,40.0
apple_pay_or_google_pay,0.8260869565217391,0.95,0.8837209302325583,40.0
atm_support,0.72,0.9,0.7999999999999999,40.0
automatic_top_up,0.6739130434782609,0.775,0.7209302325581396,40.0
balance_not_updated_after_bank_transfer,0.3466666666666667,0.65,0.4521739130434783,40.0
balance_not_updated_after_cheque_or_cash_deposit,0.4262295081967213,0.65,0.5148514851485149,40.0
beneficiary_not_allowed,0.673469387755102,0.825,0.7415730337078652,40.0
cancel_transfer,0.578125,0.925,0.7115384615384616,40.0
card_about_to_expire,0.6551724137931034,0.95,0.7755102040816326,40.0
card_acceptance,0.7380952380952381,0.775,0.7560975609756099,40.0
card_arrival,0.49019607843137253,0.625,0.5494505494505494,40.0
card_delivery_estimate,0.7777777777777778,0.7,0.7368421052631577,40.0
card_linking,0.509090909090909,0.7,0.5894736842105263,40.0
card_not_working,0.4576271186440678,0.675,0.5454545454545455,40.0
card_payment_fee_charged,0.5161290322580645,0.8,0.6274509803921569,40.0
card_payment_not_recognised,0.5555555555555556,0.75,0.6382978723404256,40.0
card_payment_wrong_exchange_rate,0.7391304347826086,0.85,0.7906976744186046,40.0
card_swallowed,0.8235294117647058,0.7,0.7567567567567567,40.0
cash_withdrawal_charge,0.6326530612244898,0.775,0.6966292134831462,40.0
cash_withdrawal_not_recognised,0.5476190476190477,0.575,0.5609756097560975,40.0
change_pin,0.7333333333333333,0.825,0.776470588235294,40.0
compromised_card,0.7272727272727273,0.6,0.6575342465753425,40.0
contactless_not_working,0.9583333333333334,0.575,0.71875,40.0
country_support,0.8604651162790697,0.925,0.891566265060241,40.0
declined_card_payment,0.4909090909090909,0.675,0.5684210526315789,40.0
declined_cash_withdrawal,0.6818181818181818,0.75,0.7142857142857143,40.0
declined_transfer,0.6551724137931034,0.475,0.5507246376811594,40.0
direct_debit_payment_not_recognised,0.9142857142857143,0.8,0.8533333333333333,40.0
disposable_card_limits,0.8974358974358975,0.875,0.8860759493670887,40.0
edit_personal_details,0.9393939393939394,0.775,0.8493150684931509,40.0
exchange_charge,0.625,0.75,0.6818181818181818,40.0
exchange_rate,0.825,0.825,0.825,40.0
exchange_via_app,0.8235294117647058,0.7,0.7567567567567567,40.0
extra_charge_on_statement,0.8529411764705882,0.725,0.7837837837837837,40.0
failed_transfer,0.6363636363636364,0.525,0.5753424657534246,40.0
fiat_currency_support,0.8571428571428571,0.75,0.7999999999999999,40.0
get_disposable_virtual_card,0.8205128205128205,0.8,0.810126582278481,40.0
get_physical_card,0.6153846153846154,0.6,0.6075949367088608,40.0
getting_spare_card,0.7619047619047619,0.8,0.7804878048780488,40.0
getting_virtual_card,0.7560975609756098,0.775,0.7654320987654322,40.0
lost_or_stolen_card,0.8846153846153846,0.575,0.696969696969697,40.0
lost_or_stolen_phone,0.9705882352941176,0.825,0.8918918918918919,40.0
order_physical_card,0.7419354838709677,0.575,0.6478873239436619,40.0
passcode_forgotten,0.8,0.6,0.6857142857142857,40.0
pending_card_payment,0.6578947368421053,0.625,0.6410256410256411,40.0
pending_cash_withdrawal,0.675,0.675,0.675,40.0
pending_top_up,0.7142857142857143,0.75,0.7317073170731706,40.0
pending_transfer,0.6206896551724138,0.45,0.5217391304347826,40.0
pin_blocked,0.7741935483870968,0.6,0.676056338028169,40.0
receiving_money,0.9117647058823529,0.775,0.8378378378378379,40.0
Refund_not_showing_up,0.9166666666666666,0.825,0.8684210526315789,40.0
request_refund,0.8285714285714286,0.725,0.7733333333333333,40.0
reverted_card_payment?,0.7878787878787878,0.65,0.7123287671232875,40.0
supported_cards_and_currencies,0.8,0.8,0.8000000000000002,40.0
terminate_account,0.8461538461538461,0.825,0.8354430379746836,40.0
top_up_by_bank_transfer_charge,0.7352941176470589,0.625,0.6756756756756757,40.0
top_up_by_card_charge,0.8888888888888888,0.8,0.8421052631578948,40.0
top_up_by_cash_or_cheque,0.8846153846153846,0.575,0.696969696969697,40.0
top_up_failed,0.8181818181818182,0.675,0.7397260273972603,40.0
top_up_limits,0.8863636363636364,0.975,0.9285714285714285,40.0
top_up_reverted,0.84375,0.675,0.75,40.0
topping_up_by_card,0.8214285714285714,0.575,0.676470588235294,40.0
transaction_charged_twice,0.9032258064516129,0.7,0.7887323943661972,40.0
transfer_fee_charged,0.9545454545454546,0.525,0.6774193548387099,40.0
transfer_into_account,0.8387096774193549,0.65,0.7323943661971831,40.0
transfer_not_received_by_recipient,0.7931034482758621,0.575,0.6666666666666666,40.0
transfer_timing,0.775,0.775,0.775,40.0
unable_to_verify_identity,0.8857142857142857,0.775,0.8266666666666667,40.0
verify_my_identity,0.8529411764705882,0.725,0.7837837837837837,40.0
verify_source_of_funds,0.9069767441860465,0.975,0.9397590361445783,40.0
verify_top_up,0.9230769230769231,0.9,0.9113924050632911,40.0
virtual_card_not_working,0.8846153846153846,0.575,0.696969696969697,40.0
visa_or_mastercard,0.9428571428571428,0.825,0.88,40.0
why_verify_identity,0.9333333333333333,0.7,0.8,40.0
wrong_amount_of_cash_received,0.9117647058823529,0.775,0.8378378378378379,40.0
wrong_exchange_rate_for_cash_withdrawal,0.8529411764705882,0.725,0.7837837837837837,40.0
accuracy,0.7301948051948052,0.7301948051948052,0.7301948051948052,0.7301948051948052
macro avg,0.7615502353826602,0.7301948051948053,0.7350325741828979,3080.0
weighted avg,0.7615502353826601,0.7301948051948052,0.7350325741828979,3080.0
