,precision,recall,f1-score,support
activate_my_card,0.375,0.825,0.515625,40.0
age_limit,0.8863636363636364,0.975,0.9285714285714285,40.0
apple_pay_or_google_pay,0.875,0.875,0.875,40.0
atm_support,0.7948717948717948,0.775,0.7848101265822786,40.0
automatic_top_up,0.8974358974358975,0.875,0.8860759493670887,40.0
balance_not_updated_after_bank_transfer,0.54,0.675,0.6000000000000001,40.0
balance_not_updated_after_cheque_or_cash_deposit,0.6470588235294118,0.825,0.7252747252747253,40.0
beneficiary_not_allowed,0.7727272727272727,0.85,0.8095238095238095,40.0
cancel_transfer,0.6862745098039216,0.875,0.7692307692307692,40.0
card_about_to_expire,0.8,0.9,0.8470588235294118,40.0
card_acceptance,0.7777777777777778,0.7,0.7368421052631577,40.0
card_arrival,0.6904761904761905,0.725,0.7073170731707318,40.0
card_delivery_estimate,0.8529411764705882,0.725,0.7837837837837837,40.0
card_linking,0.6296296296296297,0.85,0.723404255319149,40.0
card_not_working,0.38181818181818183,0.525,0.4421052631578947,40.0
card_payment_fee_charged,0.49206349206349204,0.775,0.6019417475728155,40.0
card_payment_not_recognised,0.453125,0.725,0.5576923076923076,40.0
card_payment_wrong_exchange_rate,0.7333333333333333,0.825,0.776470588235294,40.0
card_swallowed,0.8857142857142857,0.775,0.8266666666666667,40.0
cash_withdrawal_charge,0.6578947368421053,0.625,0.6410256410256411,40.0
cash_withdrawal_not_recognised,0.6046511627906976,0.65,0.6265060240963854,40.0
change_pin,0.8461538461538461,0.825,0.8354430379746836,40.0
compromised_card,0.84,0.525,0.6461538461538462,40.0
contactless_not_working,0.9047619047619048,0.475,0.6229508196721311,40.0
country_support,0.95,0.95,0.9500000000000001,40.0
declined_card_payment,0.5660377358490566,0.75,0.6451612903225807,40.0
declined_cash_withdrawal,0.75,0.75,0.75,40.0
declined_transfer,0.696969696969697,0.575,0.6301369863013698,40.0
direct_debit_payment_not_recognised,0.7567567567567568,0.7,0.7272727272727273,40.0
disposable_card_limits,0.85,0.85,0.85,40.0
edit_personal_details,0.8409090909090909,0.925,0.8809523809523809,40.0
exchange_charge,0.6739130434782609,0.775,0.7209302325581396,40.0
exchange_rate,0.9210526315789473,0.875,0.8974358974358975,40.0
exchange_via_app,0.7317073170731707,0.75,0.7407407407407408,40.0
extra_charge_on_statement,0.8285714285714286,0.725,0.7733333333333333,40.0
failed_transfer,0.7419354838709677,0.575,0.6478873239436619,40.0
fiat_currency_support,0.7027027027027027,0.65,0.6753246753246753,40.0
get_disposable_virtual_card,0.7948717948717948,0.775,0.7848101265822786,40.0
get_physical_card,0.8461538461538461,0.55,0.6666666666666667,40.0
getting_spare_card,0.7692307692307693,0.75,0.7594936708860761,40.0
getting_virtual_card,0.75,0.675,0.7105263157894738,40.0
lost_or_stolen_card,0.59375,0.475,0.5277777777777778,40.0
lost_or_stolen_phone,0.8918918918918919,0.825,0.8571428571428571,40.0
order_physical_card,0.5882352941176471,0.75,0.6593406593406592,40.0
passcode_forgotten,0.9411764705882353,0.8,0.8648648648648648,40.0
pending_card_payment,0.6,0.675,0.6352941176470589,40.0
pending_cash_withdrawal,0.631578947368421,0.6,0.6153846153846154,40.0
pending_top_up,0.6153846153846154,0.6,0.6075949367088608,40.0
pending_transfer,0.6875,0.55,0.6111111111111112,40.0
pin_blocked,0.9545454545454546,0.525,0.6774193548387099,40.0
receiving_money,0.9666666666666667,0.725,0.8285714285714285,40.0
Refund_not_showing_up,0.9117647058823529,0.775,0.8378378378378379,40.0
request_refund,0.825,0.825,0.825,40.0
reverted_card_payment?,0.6388888888888888,0.575,0.6052631578947367,40.0
supported_cards_and_currencies,0.7428571428571429,0.65,0.6933333333333334,40.0
terminate_account,0.918918918918919,0.85,0.8831168831168831,40.0
top_up_by_bank_transfer_charge,0.7428571428571429,0.65,0.6933333333333334,40.0
top_up_by_card_charge,0.7291666666666666,0.875,0.7954545454545454,40.0
top_up_by_cash_or_cheque,0.8529411764705882,0.725,0.7837837837837837,40.0
top_up_failed,0.5348837209302325,0.575,0.5542168674698795,40.0
top_up_limits,0.8604651162790697,0.925,0.891566265060241,40.0
top_up_reverted,0.6111111111111112,0.55,0.5789473684210527,40.0
topping_up_by_card,0.6585365853658537,0.675,0.6666666666666667,40.0
transaction_charged_twice,0.7567567567567568,0.7,0.7272727272727273,40.0
transfer_fee_charged,0.7241379310344828,0.525,0.6086956521739131,40.0
transfer_into_account,0.6222222222222222,0.7,0.6588235294117647,40.0
transfer_not_received_by_recipient,0.7777777777777778,0.7,0.7368421052631577,40.0
transfer_timing,0.723404255319149,0.85,0.7816091954022989,40.0
unable_to_verify_identity,0.8611111111111112,0.775,0.8157894736842106,40.0
verify_my_identity,0.8,0.9,0.8470588235294118,40.0
verify_source_of_funds,0.9069767441860465,0.975,0.9397590361445783,40.0
verify_top_up,0.926829268292683,0.95,0.9382716049382716,40.0
virtual_card_not_working,0.8947368421052632,0.425,0.576271186440678,40.0
visa_or_mastercard,0.96875,0.775,0.8611111111111113,40.0
why_verify_identity,0.8285714285714286,0.725,0.7733333333333333,40.0
wrong_amount_of_cash_received,0.9444444444444444,0.85,0.8947368421052632,40.0
wrong_exchange_rate_for_cash_withdrawal,0.8648648648648649,0.8,0.8311688311688312,40.0
accuracy,0.7350649350649351,0.7350649350649351,0.7350649350649351,0.7350649350649351
macro avg,0.7570725858968518,0.7350649350649351,0.7371936542560233,3080.0
weighted avg,0.7570725858968518,0.7350649350649351,0.7371936542560231,3080.0
